company_name,fyear,status_label,current_assets,total_assets,cost_of_goods_sold,total_long_term_debt,depreciation_amortization,ebit,ebitda,gross_profit,inventory,total_current_liabilities,net_income,retained_earnings,total_receivables,total_revenue,market_value,total_liabilities,net_sales,total_operating_expenses,division,majorgroup,division_name,majorgroup_name
C_1572,1999,alive,14463.0,25060.0,8718.0,0.0,1021.0,-2481.0,-1460.0,13790.0,6612.0,3930.0,-1789.0,-55177.0,5452.999999999999,22508.000000000004,199543.5,4784.0,22508.000000000004,23968.000000000004,D,38,Manufacturing,Instruments & Related Products
C_1572,2000,alive,34245.0,44721.0,9576.0,0.0,1343.0000000000002,1296.0,2639.0,20853.0,8710.0,7298.999999999998,-1729.0,-56982.0,8915.0,30429.0,246631000.0,9363.0,30429.0,27790.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2001,alive,156964.0,530241.0,48669.0,54838.0,19845.0,-9558.0,10287.0,64715.0,25673.0,21040.0,-87866.0,-31183.000000000004,26988.000000000004,113384.0,953938000.0,156898.0,113384.0,103097.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2002,alive,126610.0,468432.0,50432.0,0.0,17076.0,672.0,17748.0,80411.99999999999,38835.0,18638.0,511.0,-32191.0,27593.000000000004,130844.0,419932.3,94092.0,130844.0,113096.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2003,alive,139202.0,476131.0,54587.0,0.0,18914.0,5927.000000000001,24841.0,95329.0,36417.0,22772.0,-2182.0,-34179.0,27969.0,149916.0,727209.1000000001,89895.0,149916.0,125075.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2004,alive,231756.0,524415.0,65061.0,143750.0,18782.0,5707.000000000001,24489.0,107280.0,39141.0,25506.0,3564.0,-71081.0,33051.0,172340.99999999997,504067.5,232307.0,172340.99999999997,147852.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2005,alive,300884.0,573918.0,70688.0,143750.0,18888.0,20627.0,39515.0,131024.0,41671.00000000001,31591.0,13198.0,-59200.0,35904.0,201712.0,1070438.5,225771.0,201712.0,162197.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2006,alive,299152.0,591135.0,80411.0,143750.0,20292.0,-98.0,20194.000000000004,133722.0,49666.0,33461.0,3973.0,-62868.0,43718.0,214133.0,919943.8,226062.0,214133.0,193939.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2007,alive,331109.00000000006,613719.0,89262.0,143750.0,21836.0,-2197.0,19639.0,145518.0,54935.0,29373.0,3235.0,-60354.0,45368.0,234780.0,984224.5,215690.0,234780.0,215141.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2008,alive,380901.0,684584.0,117018.0,143750.0,23731.0,25730.0,49461.00000000001,196546.0,61373.00000000001,48523.0,22532.0,-45495.0,57578.99999999999,313564.0,1832273.6,229884.0,313564.0,264103.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2009,alive,457866.0,746557.0,143085.0,131929.0,21681.0,59331.0,81012.0,230852.0,66935.0,45711.00000000001,28584.0,-32290.0,67322.0,373937.0,1535597.6,221429.0,373937.0,292925.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2010,alive,590067.0,837743.0,116978.0,0.0,16503.0,109939.0,126442.0,265995.0,59790.0,187017.0,53203.0,14578.0,66751.0,382973.0,1658730.7000000002,216383.0,382973.0,256531.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2011,alive,337265.0,680988.0,113245.0,0.0,18235.0,121325.0,139560.0,309468.0,55691.0,43234.0,71545.0,6157.0,71404.0,422713.0,1958830.1,96538.0,422713.0,283153.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2012,alive,397057.0,698363.9999999999,129821.0,0.0,19688.0,127137.0,146825.0,361833.0,47100.0,68686.0,56163.0,19295.0,82421.0,491654.0,2160551.7,101621.0,491654.0,344829.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2013,alive,465667.0,791707.0,149018.0,0.0,17962.0,108282.0,126244.0,353803.00000000006,60293.0,74321.0,73326.00000000001,45084.0,77151.00000000001,502821.0,2082686.4,125034.0,502821.0,376577.0,D,38,Manufacturing,Instruments & Related Products
C_1572,2014,alive,404492.0,763983.0000000001,143526.0,0.0,16567.0,68917.0,85484.0,334034.0,62203.99999999999,81480.0,50391.00000000001,18220.0,83625.0,477560.0,1756378.1,131186.0,477560.0,392076.0,D,38,Manufacturing,Instruments & Related Products
C_1586,1999,alive,289128.0,690802.0,532089.0,455504.0,25869.0,30625.0,56494.0,161843.0,93528.0,219070.0,-42786.0,-112674.0,168565.0,693932.0,40392000.0,698193.0,693932.0,637438.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_1586,2001,alive,226275.0,458069.0,390707.0,2925.0,34023.0,-14349.0,19674.0,103296.0,77086.0,441414.0,-56754.0,-51612.0,121195.0,494003.0,12384000.0,464659.0,494003.0,474329.0,D,35,Manufacturing,Industrial Machinery & Equipment
C_1590,1999,alive,848.0,1557.0,2204.0,963.0,111.0,74.0,185.0,1120.0,200.0,1582.0,375.0,-10897.0,548.9999999999999,3324.0,225000.0,2545.0,3324.0,3139.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2000,alive,1151.0,1636.0,2084.0,1036.0,74.0,385.0,458.9999999999999,1396.0,264.0,1271.0,317.0,-10580.0,552.9999999999999,3480.0,478000.0,2307.0,3480.0,3021.0000000000005,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2001,alive,1301.0,5017.0,2227.0,1135.0,50.0,610.0,660.0,1711.0,166.0,1219.0,1034.0,-9546.0,780.9999999999999,3938.0,5367.6,2354.0,3938.0,3278.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2002,alive,1402.0,4494.0,2629.0,1079.0,373.0,95.0,468.0,1624.0,187.0,922.0,-170.0,-9716.0,492.0,4253.0,1891.4,2001.0,4253.0,3785.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2003,alive,1184.0000000000002,3556.0,2625.0,1968.0,179.0,37.0,216.0,1395.0,327.0,534.0,-1439.0,-11155.0,313.0,4020.0,2198.2,2502.0,4020.0,3804.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2004,alive,1396.9999999999998,3248.0,2733.0,1912.0,157.0,160.0,317.0,1676.0,272.0,389.0,-107.0,-11262.0,677.0,4409.0,2044.8,2301.0,4409.0,4092.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2005,alive,1583.0000000000002,3355.0,3136.0,770.0,154.0,469.0,623.0,2357.0,327.0,1175.0,462.9999999999999,-10799.0,728.0,5492.999999999999,3578.4,1945.0,5492.999999999999,4870.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2006,alive,1452.0,2473.0000000000005,2965.0,711.0,116.9999999999999,-27.0,90.0,2161.0,435.0,469.0,-127.0,-10941.0,753.0,5126.0,2312.1,1180.0,5126.0,5036.000000000001,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2007,alive,1759.0,2783.0,3705.0,647.0,89.0,226.0,315.0,2350.0,551.0,592.0000000000001,165.0,-10776.0,775.0,6055.0,3232.9,1239.0,6055.0,5740.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2008,alive,2056.0,3026.0,4542.0,588.0,102.0,360.0,462.0,2663.0000000000005,822.0000000000001,469.0,303.0,-10473.0,558.9999999999999,7205.0,1586.8,1057.0,7205.0,6742.999999999999,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2009,alive,3197.0,4160.0,4560.0,514.0,107.0,15.0,122.0,2531.0,1220.0,1634.0,-27.0,-10500.0,920.0,7091.0,1761.9,2148.0,7091.0,6968.999999999999,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2010,alive,4404.0,6122.000000000001,7347.0,899.0,200.0,674.0,874.0000000000001,3786.0,1401.0,1925.0,1233.0,-9267.0,2208.0,11133.0,3264.2000000000003,2824.0,11133.0,10259.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2011,alive,3132.0,5266.0,7462.999999999999,795.0,306.0,31.0,337.0,3365.0,1229.0,1295.0,-16.0,-9184.0,1408.0,10828.0,1544.5,2090.0,10828.0,10491.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2012,alive,4646.0,6740.0,7532.0,655.0,347.0,1048.0,1395.0,4449.0,1391.0,1724.0,1221.0,-7962.999999999999,1345.0,11981.0,2159.1,2379.0,11981.0,10586.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2013,alive,5261.0,7312.0,8149.0,527.0,359.0,802.9999999999999,1162.0,4951.000000000001,1455.0,1518.0,872.0,-7091.0,1501.9999999999998,13100.0,4885.900000000001,2045.0,13100.0,11938.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2014,alive,5438.0,7475.0,8948.0,558.9999999999999,338.9999999999999,313.0,652.0,4614.0,1676.0,1494.0,120.0,-6971.0,1585.0,13562.0,3706.6,2053.0,13562.0,12910.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2015,alive,5653.0,7680.0,10592.0,468.0,291.0,857.0,1148.0,5602.0,1703.0,1351.0,504.0,-6467.000000000001,1902.0,16194.000000000002,4998.2,1819.0,16194.000000000002,15046.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2016,alive,5949.0,8265.0,10782.0,445.0,265.0,-389.0,-124.0,5520.0,2739.0,2159.0000000000005,-261.0,-6728.0,2007.0,16302.0,4707.5,2604.0,16302.0,16426.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1590,2017,alive,6062.0,7671.0,13300.999999999998,130.0,314.0,-1268.0,-954.0,5095.0,2362.0,3787.0,-2015.0,-8743.0,2193.0,18396.0,3957.4,3917.0,18396.0,19350.0,D,36,Manufacturing,Electronic & Electrical Equipment
C_1593,1999,failed,2873.0,8353.0,8321.0,1230.0,278.0,520.0,798.0,3541.0,2027.0,2838.0,279.0,4620.0,182.0,11862.0,2467781.3000000003,4673.0,11862.0,11064.0,G,59,Retail Trade,Miscellaneous Retail
C_1593,2000,failed,2907.0,8003.0,7815.0,1567.0,290.0,395.0,685.0,3517.0,2307.0,2351.0,404.0,4950.0,225.0,11332.0,5214000.0,4515.0,11332.0,10647.0,G,59,Retail Trade,Miscellaneous Retail
C_1593,2001,failed,2631.0,8076.0,7577.0,1816.0,308.0,384.0,692.0,3442.0,2041.0,2000.0,67.0,4961.0,210.0,11019.0,3847452000.0,4609.0,11019.0,10327.0,G,59,Retail Trade,Miscellaneous Retail
C_1593,2002,failed,3560.0,9397.0,7799.0,2139.0,317.0,471.0,788.0,3506.0,2190.0,2378.0,229.0,5308.0,202.0,11305.0,1921000.0,5354.0,11305.0,10517.0,G,59,Retail Trade,Miscellaneous Retail
C_1593,2003,failed,4684.0,10218.0,7849.0,2349.0,348.0,347.0,695.0,3717.0,2123.0,2772.0,88.0,5492.0,146.0,11566.0,3016032000.0,5987.0,11566.0,10871.0,G,59,Retail Trade,Miscellaneous Retail
C_1593,2004,failed,4407.0,9768.0,7516.0,1860.0,372.0,283.0,655.0,3584.0,1884.0,2601.0,252.0,5553.0,153.0,11100.0,4631055000.0,5443.0,11100.0,10445.0,G,59,Retail Trade,Miscellaneous Retail
C_1622,1999,alive,879006.0000000001,9177615.0,2351673.0,2448448.0,350539.0,821419.0,1171958.0,1171958.0,253224.0,1077168.0,397745.0,1505827.0000000002,391109.0,3523631.0,4493824.000000001,5848708.000000002,3523631.0,2351673.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2000,alive,921182.0,9714430.0,2532218.0,2745068.0,382129.0,941502.0,1323631.0,1323631.0,227050.0,1185961.0,469794.0,1613960.0,530954.0000000001,3855849.0,6354769.7,6278621.999999999,3855849.0,2532218.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2001,alive,863513.9999999999,10400575.0,3135024.0000000005,2835378.0,405804.0,965039.0,1370842.9999999998,1370842.9999999998,295122.0,1581024.0,480990.0,1733174.0,460361.0,4505867.0,5839345.8,6813084.0,4505867.0,3135024.0000000005,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2002,alive,1452.0,11499.0,2537.0,3433.0,431.0,873.0,1304.0,1304.0,299.0,1201.0,393.0,1637.0,310.0,3841.0,6405937000.0,7449.0,3841.0,2537.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2003,alive,1317.0,14233.0,3035.0,4091.0,519.0,1039.0,1558.0,1558.0,487.0,1457.0,535.0,1800.0,673.0,4593.0,7493400.0,9675.0,4593.0,3035.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2004,alive,1582.0,17434.0,3525.0,5041.0,557.0,1078.0,1635.0,1635.0,623.0,1807.0,541.0,1849.0,816.0,5160.0,9787328000.0,11425.0,5160.0,3525.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2005,alive,1818.0,18162.0,4864.0,5373.0,632.0,1284.0,1916.0,1916.0,572.0,1487.0,619.0,1963.0,965.0,6780.0,10488828000.0,11586.0,6780.0,4864.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2006,alive,1874.0,19578.0,5046.0,5303.0,661.0,1173.0,1834.0,1834.0,647.0,2202.0,558.0,2086.0,887.0,6880.0,11100618000.0,12784.0,6880.0,5046.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2007,alive,2480.0,20728.0,5523.0,5707.0,681.0,1342.0,2023.0,2023.0,735.0,2902.0,629.0,2146.0,1209.0,7546.0,11291943000.0,13759.0,7546.0,5523.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2008,alive,2515.0,22657.0,5838.0,6554.0,685.0,1316.0,2001.0,2001.0,842.0,3063.0,615.0,2181.0,1221.0,7839.0,7061098.000000001,15478.0,7839.0,5838.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2009,alive,2842.0,23790.0,4928800.0,7943.0,725.0,1436200.0,2161200.0,2161200.0,782.0,1711.0,612.0,2439.0,1109.0,7090.0,6635330.0,15730.0,7090.0,4928800.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2010,alive,2894.0,23515.0,5368.0,7313.0,765.0,1505.0,2270.0,2270.0,707.0,1888.0,139.0,2208.0,1137.0,7638.0,6776876000.0,15631.0,7638.0,5368.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2011,alive,2295.0,23645.0,5380.0,6677.0,785.0,1366.0,2151.0,2151.0,712.0,1785.0,519.0,2319.0,866.0,7531.0,8037338.000000001,15577.0,7531.0,5380.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2012,alive,2369.0,21835.0,4725.0,6626.0,775.0,1328.0,2103.0,2103.0,704.0,1698.0,-974.0,998.0,818.0,6828.0,7452672000.0,15068.0,6828.0,4725.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2013,alive,1972.0,21042.0,3948.0,5504.0,706.0,1184.0,1890.0,1890.0,526.0,2461.0,289.0,910.0,904.0,5838.0,8772416000.0,14356.0,5838.0,3948.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2014,alive,2046.0,22676.0,4054.0,6120.0,745.0,1254.0,1999.0,1999.0,524.0,2249.0,586.0,1094.0,769.0,6053.0,11191138000.0,15821.0,6053.0,4054.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2015,alive,1917.0,23640.0,3974.0,6880.0,796.0,1328.0,2124.0,2124.0,538.0,2093.0,630.0,1328.0,725.0,6098.0,10487598000.0,16552.0,6098.0,3974.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2016,alive,1593.0,24699.0,3850.0,6595.0,845.0,1381.0,2226.0,2226.0,527.0,2674.0,653.0,1545.0,795.0,6076.0,12726796000.0,17454.0,6076.0,3850.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2017,alive,1612.0,25945.0,3823.0,7094.0,896.0,1458.0,2354.0,2354.0,522.0,2940.0,523.0,1642.0,838.0,6177.0,14310973.999999998,18619.0,6177.0,3823.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1622,2018,alive,1533.0,27215.0,3979.0,7859.0,955.0,1357.0,2312.0,2312.0,483.0,2687.0,815.0,2002.0,837.0,6291.0,15948735000.0,19442.0,6291.0,3979.0,E,49,"Transportation, Communications & Utilities","Electric, Gas & Sanitary Services"
C_1637,2004,alive,9975.0,41321.0,12656.0,15916.0,4720.0,3414.0,8134.0,14772.0,651.0,6902.0,-1012.0,-1302.0,3107.0,27428.0,36648780.0,27553.0,27428.0,19294.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2005,alive,19092.0,102580.0,14384.0,20632.0,6269.0,4670.0,10939.0,20296.0,950.0,14050.0,1785.0,-45.0,4827.0,34680.0,68281280.0,50396.0,34680.0,23741.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2006,alive,10304.0,97161.0,16567.0,21011.0,9592.0,3104.0,12696.0,24461.0,1176.0,9798.0,1329.0,1490.0,5461.0,41028.0,54724330.0,44030.0,41028.0,28332.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2007,alive,8661.0,64109.0,17191.0,20469.0,9023.0,1777.0,10800.0,22955.0,938.0,9104.0,-29580.0,-28435.0,4196.0,40146.0,37354850.0,42110.0,40146.0,29346.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2008,alive,8344.0,58252.0,16746.0,20992.0,8396.0,-732.0,7664.0,18889.0,528.0,6281.0,-2796.0,-31672.0,3361.0,35635.0,5228310.0,38647.0,35635.0,27971.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2009,alive,8593.0,55424.0,16435.0,20293.0,7403.0,-1044.0,6359.0,15825.0,628.0,6785.0,-2436.0,-34131.0,2996.0,32260.0,10881180.0,37329.0,32260.0,25901.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2010,alive,9880.0,51654.0,17492.0,18535.0,6248.0,-615.0,5633.0,15071.0,670.0,7891.0,-3465.0,-38084.0,3036.0,32563.0,12491190.0,37108.0,32563.0,26930.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2011,alive,10337.0,49383.0,19015.0,20266.0,4858.0,214.0,5072.0,14664.0,913.0,6499.0,-2890.0,-41281.0,3206.0,33679.0,7010640.0,37956.0,33679.0,28607.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2012,alive,13759.0,51570.0,20797.0,23962.0,4443.0,359.0,4802.0,14548.0,1200.0,8874.0,-4326.0,-45948.0,3658.0,35345.0,17066700.0,44483.0,35345.0,30543.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2013,alive,13058.0,86095.0,20329.0,32017.0,5389.0,20.0,5409.0,15164.0,1205.0,10669.0,-3018.0,-1785.0,3570.0,35493.0,42290500.0,60511.0,35493.0,30084.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2014,alive,9777.0,83030.0,18969.0,32531.0,5349.0,651.0,6000.0,15563.0,1359.0,10940.0,-3345.0,-5791.0,3488.0,34532.0,18798840.0,61320.0,34532.0,28532.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2015,alive,6833.0,78975.0,15232.0,29268.0,7088.0,1381.0,8469.0,16948.0,1173.0,11963.0,-1995.0,-7817.0,1099.0,32180.0,13829520.0,59192.0,32180.0,23711.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2016,alive,14117.0,85123.0,14938.0,35878.0,8150.0,2265.0,10415.0,18409.0,1064.0,12458.0,-1206.0,-8988.0,4138.0,33347.0,34624520.0,66315.0,33347.0,22932.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2017,alive,14253.0,85459.0,13355.0,37463.0,8580.0,2438.0,11018.0,19084.0,1003.0,10800.0,7389.0,-1568.0,3711.0,32439.0,19544400.0,59040.0,32439.0,21421.0,E,48,"Transportation, Communications & Utilities",Communications
C_1637,2018,alive,12891.0,84601.0,13395.0,35366.0,9391.0,3382.0,12773.0,20202.0,999.0,12115.0,-1943.0,-2275.0,4244.0,33597.0,23057650.0,58474.0,33597.0,20824.0,E,48,"Transportation, Communications & Utilities",Communications
C_1731,1999,alive,2161.0,65635.0,65949.0,18128.0,3919.0,1198.0,5117.0,12505.0,703.0,8570.0,-332.0,3940.0,103.0,78454.0,21162.5,27795.0,78454.0,73337.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2000,alive,2502.0,66370.0,73237.0,16771.0,4198.0,2487.0,6685.0,14274.0,741.0,10125.0,481.0,4421.0,111.9999999999999,87511.00000000001,15845.3,28369.0,87511.00000000001,80826.00000000001,G,58,Retail Trade,Eating & Drinking Places
C_1731,2001,alive,2980.0,71303.0,76576.00000000001,19532.0,4376.0,2205.0,6581.0,14630.0,936.0,11715.0,271.0,4692.0,174.0,91206.0,14955.6,33133.0,91206.0,84625.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2002,alive,12900.0,85032.99999999999,82460.0,24451.0,4467.0,3964.0,8431.000000000002,16319.000000000002,790.0,17495.0,2835.0,7527.0,96.9999999999999,98779.0,21648.3,44234.0,98779.0,90348.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2003,alive,5132.999999999999,82537.0,89194.0,24642.0,4444.0,4856.0,9300.0,17865.0,1068.0,10890.999999999998,3832.0,11359.000000000002,589.0,107059.0,46446.3,38105.0,107059.0,97759.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2004,alive,11322.0,88919.0,103176.0,24017.0,4809.0,6365.0,11174.0,19742.0,1132.0,10757.0,4822.0,15629.0,177.0,122918.0,47804000.0,39317.0,122918.0,111744.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2005,alive,13706.0,94300.0,106118.0,23193.0,4926.0,6081.0,11007.0,20499.0,1351.0,12897.0,3560.0,18536.0,1907.0,126617.0,52378.6,41193.000000000015,126617.0,115610.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2006,alive,20530.0,99350.0,115072.0,22304.0,5287.999999999999,7657.0,12945.0,22586.0,1319.0,13663.0,4717.0,22596.0,2252.0,137658.0,58529.8,41520.0,137658.0,124713.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2007,alive,18630.0,104579.0,118516.0,21349.0,5362.0,6826.000000000001,12188.0,22752.0,1297.0,14218.0,4553.999999999999,26484.0,3365.0,141268.0,69888000.0,41998.000000000015,141268.0,129080.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2008,alive,10442.0,105569.0,121463.0,20401.0,5991.000000000001,614.0,6605.0,18292.0,1370.0,13018.0,105.0,26589.0,3872.0,139755.0,16133.3,42173.0,139755.0,133150.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2009,alive,11815.0,92141.0,129800.0,21796.0,6776.0,-2451.0,4325.0,14394.0,1293.0,15194.0,-15338.0,11251.0,3413.0000000000005,144194.0,22063.4,46893.0,144194.0,139869.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2010,alive,13908.0,90951.0,131521.00000000003,18479.0,6006.0,2262.0,8267.999999999998,17497.0,1262.0,13071.0,2796.0000000000005,14047.0,2696.0,149018.0,31326.8,42421.00000000001,149018.0,140750.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2011,alive,17410.0,91730.0,137891.0,17355.999999999996,5957.999999999999,3599.0,9557.0,19284.0,1564.0,13068.0,857.0,14904.000000000002,6933.0,157175.0,37456.3,41945.0,157175.0,147618.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2015,alive,18979.0,156192.99999999997,177440.99999999997,19583.0,8523.0,15331.0,23854.0,40473.0,2198.0,22553.0,5355.0,2321.0,418.0,217914.0,163800.0,57390.0,217914.0,194060.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2016,alive,14373.0,163037.99999999997,180019.0,15418.0,9110.0,10158.0,19268.0,39563.0,2538.0000000000005,27704.0,7042.999999999999,6161.000000000001,1555.0,219582.0,157971.30000000002,58718.0,219582.0,200314.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2017,alive,18730.0,169650.99999999997,192391.0,10781.0,10287.0,10653.0,20940.0,40864.0,2804.0,30027.0,7334.0,13495.0,1446.0,233255.0,142541.5,55790.0,233255.0,212315.0,G,58,Retail Trade,Eating & Drinking Places
C_1731,2018,alive,17465.0,174549.0,200070.0,5866.000000000001,11157.0,9137.0,20294.0,42194.0,3134.0,33778.0,3999.0,17528.0,1749.0,242264.0,120939.9,52890.0,242264.0,221970.0,G,58,Retail Trade,Eating & Drinking Places
C_1740,1999,alive,1089.0,2515.0,3381.0,312.0,182.0,30.0,212.0,1266.0,739.0,777.0,48.0,803.0,54.0,4647.0,824651.9999999999,1376.0,4647.0,4435.0,G,56,Retail Trade,Apparel Stores
C_1740,2000,alive,1000.0,2232.0,3047.0,259.0,151.0,183.0,334.0,1309.0,730.0,629.0,-240.0,664.0,34.0,4356.0,1793458.5,1219.0,4356.0,4022.0,G,56,Retail Trade,Apparel Stores
C_1740,2001,alive,1114.0,2290.0,3071.0,365.0,154.0,231.0,385.0,1308.0,793.0,539.0,92.0,629.0,31.0,4379.0,2168620.5,1298.0,4379.0,3994.0,G,56,Retail Trade,Apparel Stores
C_1740,2002,alive,1284.0,2486.0,3165.0,356.0,149.0,274.0,423.0,1344.0,835.0,572.0,153.0,733.0,37.0,4509.0,1424857.5,1376.0,4509.0,4086.0,G,56,Retail Trade,Apparel Stores
C_1740,2003,alive,1519.0,2689.0,3302.0,335.0,147.0,343.0,490.0,1477.0,920.0,545.0,207.0,965.0,43.0,4779.0,3561372.5,1314.0,4779.0,4289.0,G,56,Retail Trade,Apparel Stores
C_1740,2004,alive,1832.0,3237.0,3722.0,347.0,154.0,391.0,545.0,1633.0,1151.0,684.0,293.0,1224.0,48.0,5355.0,4201969.699999999,1407.0,5355.0,4810.0,G,56,Retail Trade,Apparel Stores
C_1740,2005,alive,2014.0,3312.0,3944.0,275.0,171.0,418.0,589.0,1709.0,1254.0,717.0,264.0,1430.0,50.0,5653.0,3533050.9000000004,1285.0,5653.0,5064.0,G,56,Retail Trade,Apparel Stores
C_1740,2006,alive,2034.0,3249.0,4014.0,220.0,175.0,382.0,557.0,1736.0,1303.0,516.0,251.0,1689.0,60.0,5750.0,3493975.3000000003,954.0,5750.0,5193.0,G,56,Retail Trade,Apparel Stores
C_1740,2007,alive,2064.0,3248.0,4017.0,221.0,166.0,-52.0,114.0,1420.0,1281.0,501.0,51.0,1694.0,64.0,5437.0,2114749.1,977.0,5437.0,5323.0,G,56,Retail Trade,Apparel Stores
C_1740,2008,alive,1764.0,2877.0,3777.0,142.0,130.0,81.0,211.0,1460.0,1120.0,418.0,-80.0,1335.0,60.0,5237.0,1140196.5,953.0,5237.0,5026.0,G,56,Retail Trade,Apparel Stores
C_1740,2009,alive,1772.0,2816.0,3522.0,138.0,112.0,85.0,197.0,1332.0,1037.0,433.0,48.0,1342.0,42.0,4854.0,1767347.9,868.0,4854.0,4657.0,G,56,Retail Trade,Apparel Stores
C_1740,2010,alive,1934.0,2896.0,3533.0,137.0,106.0,272.0,378.0,1516.0,1059.0,489.0,169.0,1442.0,88.0,5049.0,2761513.2,871.0,5049.0,4671.0,G,56,Retail Trade,Apparel Stores
C_1740,2011,alive,2079.0,3050.0,3827.0,135.0,110.0,443.0,553.0,1796.0,1069.0,548.0,278.0,1584.0,50.0,5623.0,3978482.6,940.0,5623.0,5070.0,G,56,Retail Trade,Apparel Stores
